,start,end,rf,total_return,cagr,max_drawdown,calmar,mtd,three_month,six_month,ytd,one_year,three_year,five_year,ten_year,incep,daily_sharpe,daily_sortino,daily_mean,daily_vol,daily_skew,daily_kurt,best_day,worst_day,monthly_sharpe,monthly_sortino,monthly_mean,monthly_vol,monthly_skew,monthly_kurt,best_month,worst_month,yearly_sharpe,yearly_sortino,yearly_mean,yearly_vol,yearly_skew,yearly_kurt,best_year,worst_year,avg_drawdown,avg_drawdown_days,avg_up_month,avg_down_month,win_year_perc,twelve_month_win_perc
txn,2020-01-02,2020-12-31,0.0,0.3040023982550113,0.30519158090125265,-0.29850718295713563,1.0223927540968984,0.0178606866826172,0.15770841921328493,0.31091695768474836,0.3040023982550113,,,,,0.30519158090125265,0.8294889037860768,1.3986369014049371,0.35815761625731113,0.4317810818475749,0.21836940418423015,4.379183521322184,0.13529424518229605,-0.11825727718187506,1.4296384179588877,2.9323844620434363,0.4001258289763606,0.2798790407071077,-0.32526950747557004,0.30605148285863404,0.16151292412953033,-0.12449616217961268,,,,,,,,,-0.044298549769100366,17.72222222222222,0.06058176062412013,-0.08922691786104198,,
vrsn,2020-01-02,2020-12-31,0.0,0.09998474353746878,0.10034477664636166,-0.30317140007511933,0.3309836502437182,0.07811873545447123,0.05638265779270846,0.04626984470679818,0.09998474353746878,,,,,0.10034477664636166,0.4366446908876479,0.7238585791745924,0.17426685724084157,0.39910449131209486,0.4143466841832844,6.889866289650849,0.12806774389661046,-0.12233050561388426,0.2773542212329186,0.6205113507521266,0.07338739728374823,0.26459809033199605,0.7095043325387167,0.0772063387344053,0.16325176163651078,-0.08835398983172593,,,,,,,,,-0.08895209629789504,48.0,0.06292431142345793,-0.062054817539462334,,
vrsk,2020-01-02,2020-12-31,0.0,0.38238998674207125,0.38392805692529297,-0.29239867214940074,1.313029413242771,0.04825440762385047,0.12179226451083425,0.22320095398305373,0.38238998674207125,,,,,0.38392805692529297,1.030920812564678,1.6777480268869143,0.39824873840945063,0.3863039076868625,0.1596422088337418,7.676884203351383,0.13286021641939616,-0.10679210333592282,1.1532439587410714,2.8633884024012244,0.30940210311656424,0.2682885097913891,4.93847855536604e-06,-1.368886479206303,0.12988258300241018,-0.09980949861593424,,,,,,,,,-0.03462963535197259,13.714285714285714,0.0995358566014493,-0.03567678141395488,,
vrtx,2020-01-02,2020-12-31,0.0,0.07696513841206376,0.0772393964205631,-0.3170241163369121,0.24363886669895557,0.03771677865155043,-0.13148610694296226,-0.1859047283061971,0.07696513841206376,,,,,0.0772393964205631,0.3972900136865144,0.5965531112888484,0.18328157013242186,0.46132941634179103,-1.2472953924351895,10.842438511817114,0.10345678984397488,-0.20695496369334432,0.29732317795459057,0.4188349413578137,0.1020125401341338,0.34310322133619164,-1.410977258130573,3.319651090104818,0.1463375595279568,-0.23430837737365795,,,,,,,,,-0.06172147445888168,22.266666666666666,0.06132432124114574,-0.08393968839126606,,
wba,2020-01-02,2020-12-31,0.0,-0.295169675493545,-0.29601583051780267,-0.41954302366928453,-0.7055672811071331,0.04919764956730632,0.12343866272615811,-0.03708885480200075,-0.295169675493545,,,,,-0.29601583051780267,-0.4790393662528376,-0.7828358343818357,-0.23236668098998092,0.4850680285580904,0.15566755361389706,2.5991090553013967,0.1260358972119333,-0.10961582388544489,-0.9117105636171208,-1.77689025453425,-0.1956229583150354,0.21456695372588508,1.4139076101529515,2.2761918298605206,0.1298968800299123,-0.0922314933795707,,,,,,,,,-0.41954302366928453,359.0,0.060751310408250436,-0.045196872043358385,,
wday,2020-01-02,2020-12-31,0.0,0.43084910428652035,0.4326105843375023,-0.42887952674336516,1.0086995469857665,0.06592823420460059,0.11379163841359108,0.27887489234515517,0.43084910428652035,,,,,0.4326105843375023,0.9496020466809786,1.6213536326435565,0.4918392492958008,0.5179424907674358,0.13552707710897458,2.796361617232508,0.12579051556011867,-0.12754059789511552,0.7690614576268789,1.5998177515585184,0.42069530165535174,0.5470242949809324,0.14400384793383725,0.27576371867726834,0.3249503047751694,-0.24836940132350294,,,,,,,,,-0.08047234841046483,33.1,0.14264079685706862,-0.09404148425833452,,
xel,2020-01-02,2020-12-31,0.0,0.09686622315904225,0.09721453809554181,-0.29280714930784524,0.3320087584109311,-0.0036918250369153416,-0.02751321770607973,0.08052849242563598,0.09686622315904225,,,,,0.09721453809554181,0.4330587927469093,0.6727645154970295,0.16914662146999193,0.3905858149123082,-0.4097044014959111,7.801391008317712,0.11257721087845685,-0.12691849802671928,0.016090908296719376,0.02760045535485652,0.0029353022625923197,0.18241992362797632,0.17797846889104973,1.3034950599253605,0.10464014254635057,-0.0992919019576246,,,,,,,,,-0.05977024519669,31.9,0.040567881189739016,-0.03335811870133091,,
xlnx,2020-01-02,2020-12-31,0.0,0.41606657293602023,0.41775929228971354,-0.32666558150228187,1.278859224680196,-0.02597050946475632,0.3638988401397094,0.45026067722595275,0.41606657293602023,,,,,0.41775929228971354,0.9504802164105104,1.7756322171889936,0.46696289421324555,0.4912915452114632,0.5858659805766059,2.9203740391517305,0.1410510612065068,-0.10698715302604533,2.074066267900239,8.752841757066378,0.6352464111607008,0.30628067241256324,0.6171753796772159,-0.09200087349039876,0.22978825088527488,-0.066474945004661,,,,,,,,,-0.07123930160219476,25.307692307692307,0.10119465890523092,-0.03151335052649351,,
zm,2020-01-02,2020-12-31,0.0,3.908614687605609,3.9355066467012163,-0.40648205055949604,9.681870678629593,-0.2948406688399926,-0.28246576793734635,0.33044102018073307,3.908614687605609,,,,,3.9355066467012163,2.2680193865216225,4.510420432679889,1.945179781878596,0.8576557120447926,1.6048745538112006,12.749280207486303,0.40784372146604153,-0.17370178093148947,2.3804148747459966,6.671084237279806,2.0559318583745103,0.8636863599644115,-0.5621074228069712,-0.9725891785998759,0.4460472978332519,-0.2948406688399926,,,,,,,,,-0.08150905328351149,11.0,0.2842441387895829,-0.12978296893556493,,
zs,2020-01-02,2020-12-31,0.0,3.2195224801962974,3.240435878313594,-0.39398588807825763,8.22475113034999,0.2822472341179274,0.4195038968532341,0.8238356777522118,3.2195224801962974,,,,,3.240435878313594,2.408452118842208,4.757832647896013,1.6754132431258257,0.6956390081490311,1.5550253043046143,12.461025959641288,0.29406322412563424,-0.16370055129925032,2.9930671213705535,19.46417614482813,1.5753063460696937,0.5263184159225758,0.8149426392776562,1.1835233275350108,0.46228374568230657,-0.07309678129733299,,,,,,,,,-0.06809946735673796,14.476190476190476,0.19634096805120452,-0.042232309059694474,,
